section	key	probe	lon	lat
REG	esri:32024	2	-0x1.7f472b534acf7p6	0x1.10eeeeeeeeeefp5
REG	esri:32024	3	-0x1.90b8d4acb5309p6	0x1.2d33333333335p5
REG	esri:32024	4	-0x1.7f472b534acf7p6	0x1.2d33333333335p5
REG	esri:32025	0	-0x1.88p6	0x1.1244444444444p5
REG	esri:32025	1	-0x1.9132b355fc5d1p6	0x1.0311111111113p5
REG	esri:32025	2	-0x1.7ecd4caa03a2fp6	0x1.0311111111113p5
REG	esri:32025	3	-0x1.9132b355fc5d1p6	0x1.2177777777775p5
REG	esri:32025	4	-0x1.7ecd4caa03a2fp6	0x1.2177777777775p5
REG	esri:32026	0	-0x1.e2p6	0x1.66aaaaaaaaaaap5
REG	esri:32026	1	-0x1.ef293dbbe364p6	0x1.53ffffffffffep5
REG	esri:32026	2	-0x1.d4d6c2441c9cp6	0x1.53ffffffffffep5
REG	esri:32026	3	-0x1.ef293dbbe364p6	0x1.7955555555556p5
REG	esri:32026	4	-0x1.d4d6c2441c9cp6	0x1.7955555555556p5
REG	esri:32027	0	-0x1.e2p6	0x1.56aaaaaaaaaaap5
REG	esri:32027	1	-0x1.eeba2d4454414p6	0x1.43ffffffffffep5
REG	esri:32027	2	-0x1.d545d2bbabbecp6	0x1.43ffffffffffep5
REG	esri:32027	3	-0x1.eeba2d4454414p6	0x1.6955555555556p5
REG	esri:32027	4	-0x1.d545d2bbabbecp6	0x1.6955555555556p5
REG	esri:32028	0	-0x1.37p6	0x1.4877777777777p5
REG	esri:32028	1	-0x1.4075cb858aac9p6	0x1.3a33333333331p5
REG	esri:32028	2	-0x1.2d8a347a75537p6	0x1.3a33333333331p5
REG	esri:32028	3	-0x1.4075cb858aac9p6	0x1.56bbbbbbbbbbdp5
REG	esri:32028	4	-0x1.2d8a347a75537p6	0x1.56bbbbbbbbbbdp5
REG	esri:32029	0	-0x1.37p6	0x1.4088888888889p5
REG	esri:32029	1	-0x1.3eaa770d743d9p6	0x1.34ccccccccccfp5
REG	esri:32029	2	-0x1.2f5588f28bc27p6	0x1.34ccccccccccfp5
REG	esri:32029	3	-0x1.3eaa770d743d9p6	0x1.4c44444444443p5
REG	esri:32029	4	-0x1.2f5588f28bc27p6	0x1.4c44444444443p5
REG	esri:32030	0	-0x1.1ep6	0x1.48aaaaaaaaaacp5
REG	esri:32030	1	-0x1.3888a96ee8ed9p6	0x1.20aaaaaaaaaacp5
REG	esri:32030	2	-0x1.0377569117127p6	0x1.20aaaaaaaaaacp5
REG	esri:32030	3	-0x1.3888a96ee8ed9p6	0x1.70aaaaaaaaaacp5
REG	esri:32030	4	-0x1.0377569117127p6	0x1.70aaaaaaaaaacp5
REG	esri:32031	0	-0x1.44p6	0x1.0fddddddddddep5
REG	esri:32031	1	-0x1.4d7caf89e58b4p6	0x1.0022222222222p5
REG	esri:32031	2	-0x1.3a8350761a74cp6	0x1.0022222222222p5
REG	esri:32031	3	-0x1.4d7caf89e58b4p6	0x1.1f9999999999ap5
REG	esri:32031	4	-0x1.3a8350761a74cp6	0x1.1f9999999999ap5
REG	esri:32033	0	-0x1.44p6	0x1.05fffffffffffp5
REG	esri:32033	1	-0x1.4cb828dd9db44p6	0x1.eeaaaaaaaaaaap4
REG	esri:32033	2	-0x1.3b47d722624bcp6	0x1.eeaaaaaaaaaaap4
REG	esri:32033	3	-0x1.4cb828dd9db44p6	0x1.14aaaaaaaaaa9p5
REG	esri:32033	4	-0x1.3b47d722624bcp6	0x1.14aaaaaaaaaa9p5
REG	esri:32034	0	-0x1.9p6	0x1.6611111111112p5
REG	esri:32034	1	-0x1.9a6bdb73f4275p6	0x1.5744444444447p5
REG	esri:32034	2	-0x1.8594248c0bd8bp6	0x1.5744444444447p5
REG	esri:32034	3	-0x1.9a6bdb73f4275p6	0x1.74dddddddddddp5
REG	esri:32034	4	-0x1.8594248c0bd8bp6	0x1.74dddddddddddp5
REG	esri:32035	0	-0x1.9155555555553p6	0x1.5aeeeeeeeeefp5
REG	esri:32035	1	-0x1.9cb46504892e3p6	0x1.4a66666666669p5
REG	esri:32035	2	-0x1.85f645a6217c3p6	0x1.4a66666666669p5
REG	esri:32035	3	-0x1.9cb46504892e3p6	0x1.6b77777777777p5
REG	esri:32035	4	-0x1.85f645a6217c3p6	0x1.6b77777777777p5
REG	esri:32036	0	-0x1.58p6	0x1.1c55555555554p5
REG	esri:32036	1	-0x1.609a4e06b0d59p6	0x1.0e55555555554p5
REG	esri:32036	2	-0x1.4f65b1f94f2a7p6	0x1.0e55555555554p5
REG	esri:32036	3	-0x1.609a4e06b0d59p6	0x1.2a55555555554p5
REG	esri:32036	4	-0x1.4f65b1f94f2a7p6	0x1.2a55555555554p5
REG	esri:32037	0	-0x1.96p6	0x1.18bbbbbbbbbbcp5
REG	esri:32037	1	-0x1.a0ac641220f45p6	0x1.0744444444445p5
REG	esri:32037	2	-0x1.8b539beddf0bbp6	0x1.0744444444445p5
REG	esri:32037	3	-0x1.a0ac641220f45p6	0x1.2a33333333333p5
REG	esri:32037	4	-0x1.8b539beddf0bbp6	0x1.2a33333333333p5
REG	esri:32038	0	-0x1.86p6	0x1.0688888888889p5
REG	esri:32038	1	-0x1.90f271ed65e92p6	0x1.e844444444446p4
REG	esri:32038	2	-0x1.7b0d8e129a16ep6	0x1.e844444444446p4
REG	esri:32038	3	-0x1.90f271ed65e92p6	0x1.18eeeeeeeeeefp5
REG	esri:32038	4	-0x1.7b0d8e129a16ep6	0x1.18eeeeeeeeeefp5
REG	esri:32039	0	-0x1.9155555555553p6	0x1.ec66666666666p4
REG	esri:32039	1	-0x1.9ba738e53ac9dp6	0x1.c8eeeeeeeeef1p4
REG	esri:32039	2	-0x1.870371c56fe09p6	0x1.c8eeeeeeeeef1p4
REG	esri:32039	3	-0x1.9ba738e53ac9dp6	0x1.07eeeeeeeeeeep5
REG	esri:32039	4	-0x1.870371c56fe09p6	0x1.07eeeeeeeeeeep5
REG	esri:32040	0	-0x1.8cp6	0x1.d0eeeeeeeeeeep4
REG	esri:32040	1	-0x1.97361161034adp6	0x1.a9bbbbbbbbbbap4
REG	esri:32040	2	-0x1.80c9ee9efcb53p6	0x1.a9bbbbbbbbbbap4
REG	esri:32040	3	-0x1.97361161034adp6	0x1.f822222222222p4
REG	esri:32040	4	-0x1.80c9ee9efcb53p6	0x1.f822222222222p4
REG	esri:32041	0	-0x1.8ap6	0x1.acp4
REG	esri:32041	1	-0x1.93b49156c66f8p6	0x1.8955555555558p4
REG	esri:32041	2	-0x1.804b6ea939908p6	0x1.8955555555558p4
REG	esri:32041	3	-0x1.93b49156c66f8p6	0x1.ceaaaaaaaaaa8p4
REG	esri:32041	4	-0x1.804b6ea939908p6	0x1.ceaaaaaaaaaa8p4
REG	esri:32042	0	-0x1.bep6	0x1.4877777777778p5
REG	esri:32042	1	-0x1.c5b11f7fb8876p6	0x1.3cdddddddddep5
REG	esri:32042	2	-0x1.b64ee0804778ap6	0x1.3cdddddddddep5
REG	esri:32042	3	-0x1.c5b11f7fb8876p6	0x1.541111111111p5
REG	esri:32042	4	-0x1.b64ee0804778ap6	0x1.541111111111p5
REG	esri:32043	0	-0x1.bep6	0x1.3beeeeeeeeefp5
REG	esri:32043	1	-0x1.ca0202c3d20c6p6	0x1.2966666666669p5
REG	esri:32043	2	-0x1.b1fdfd3c2df3ap6	0x1.2966666666669p5
REG	esri:32043	3	-0x1.ca0202c3d20c6p6	0x1.4e77777777777p5
REG	esri:32043	4	-0x1.b1fdfd3c2df3ap6	0x1.4e77777777777p5
REG	esri:32044	0	-0x1.bep6	0x1.2c1111111111p5
REG	esri:32044	1	-0x1.c67cf5fa2459ep6	0x1.1e99999999997p5
REG	esri:32044	2	-0x1.b5830a05dba62p6	0x1.1e99999999997p5
REG	esri:32044	3	-0x1.c67cf5fa2459ep6	0x1.3988888888889p5
REG	esri:32044	4	-0x1.b5830a05dba62p6	0x1.3988888888889p5
REG	esri:32045	0	-0x1.22p6	0x1.54p5
REG	esri:32045	1	-0x1.3d2078330fb91p6	0x1.2cp5
REG	esri:32045	2	-0x1.06df87ccf046fp6	0x1.2cp5
REG	esri:32045	3	-0x1.3d2078330fb91p6	0x1.7cp5
REG	esri:32045	4	-0x1.06df87ccf046fp6	0x1.7cp5
REG	esri:32046	0	-0x1.3ap6	0x1.3377777777777p5
REG	esri:32046	1	-0x1.41d46dd6b3ca9p6	0x1.2733333333331p5
REG	esri:32046	2	-0x1.322b92294c357p6	0x1.2733333333331p5
REG	esri:32046	3	-0x1.41d46dd6b3ca9p6	0x1.3fbbbbbbbbbbdp5
REG	esri:32046	4	-0x1.322b92294c357p6	0x1.3fbbbbbbbbbbdp5
REG	esri:32047	0	-0x1.3ap6	0x1.2933333333334p5
REG	esri:32047	1	-0x1.423262b0988dfp6	0x1.1c22222222224p5
REG	esri:32047	2	-0x1.31cd9d4f67721p6	0x1.1c22222222224p5
REG	esri:32047	3	-0x1.423262b0988dfp6	0x1.3644444444444p5
REG	esri:32047	4	-0x1.31cd9d4f67721p6	0x1.3644444444444p5
REG	esri:32048	0	-0x1.e355555555553p6	0x1.7eeeeeeeeeeeep5
REG	esri:32048	1	-0x1.edab194698fc3p6	0x1.7111111111111p5
REG	esri:32048	2	-0x1.d8ff916411ae3p6	0x1.7111111111111p5
REG	esri:32048	3	-0x1.edab194698fc3p6	0x1.8cccccccccccbp5
REG	esri:32048	4	-0x1.d8ff916411ae3p6	0x1.8cccccccccccbp5
REG	esri:32049	0	-0x1.e2p6	0x1.72aaaaaaaaaacp5
REG	esri:32049	1	-0x1.ed96219a4fa34p6	0x1.62aaaaaaaaaacp5
REG	esri:32049	2	-0x1.d669de65b05ccp6	0x1.62aaaaaaaaaacp5
REG	esri:32049	3	-0x1.ed96219a4fa34p6	0x1.82aaaaaaaaaacp5
REG	esri:32049	4	-0x1.d669de65b05ccp6	0x1.82aaaaaaaaaacp5
REG	esri:32050	0	-0x1.3ep6	0x1.3bp5
REG	esri:32050	1	-0x1.470e3592d233ap6	0x1.2dp5
REG	esri:32050	2	-0x1.34f1ca6d2dcc6p6	0x1.2dp5
REG	esri:32050	3	-0x1.470e3592d233ap6	0x1.49p5
REG	esri:32050	4	-0x1.34f1ca6d2dcc6p6	0x1.49p5
REG	esri:32051	0	-0x1.44p6	0x1.2f88888888888p5
REG	esri:32051	1	-0x1.4d8d66692e927p6	0x1.2077777777777p5
REG	esri:32051	2	-0x1.3a729996d16d9p6	0x1.2077777777777p5
REG	esri:32051	3	-0x1.4d8d66692e927p6	0x1.3e99999999999p5
REG	esri:32051	4	-0x1.3a729996d16d9p6	0x1.3e99999999999p5
REG	esri:32052	0	-0x1.68p6	0x1.6fbbbbbbbbbbcp5
REG	esri:32052	1	-0x1.71352657aea27p6	0x1.62eeeeeeeeeedp5
REG	esri:32052	2	-0x1.5ecad9a8515d9p6	0x1.62eeeeeeeeeedp5
REG	esri:32052	3	-0x1.71352657aea27p6	0x1.7c8888888888bp5
REG	esri:32052	4	-0x1.5ecad9a8515d9p6	0x1.7c8888888888bp5
REG	esri:32053	0	-0x1.68p6	0x1.6555555555556p5
REG	esri:32053	1	-0x1.715fabce299d5p6	0x1.5800000000002p5
REG	esri:32053	2	-0x1.5ea05431d662bp6	0x1.5800000000002p5
REG	esri:32053	3	-0x1.715fabce299d5p6	0x1.72aaaaaaaaaaap5
REG	esri:32053	4	-0x1.5ea05431d662bp6	0x1.72aaaaaaaaaaap5
REG	esri:32054	0	-0x1.68p6	0x1.5844444444444p5
REG	esri:32054	1	-0x1.734f3361a7c79p6	0x1.47bbbbbbbbbbbp5
REG	esri:32054	2	-0x1.5cb0cc9e58387p6	0x1.47bbbbbbbbbbbp5
REG	esri:32054	3	-0x1.734f3361a7c79p6	0x1.68ccccccccccdp5
REG	esri:32054	4	-0x1.5cb0cc9e58387p6	0x1.68ccccccccccdp5
REG	esri:32055	0	-0x1.a4aaaaaaaaaadp6	0x1.4555555555554p5
REG	esri:32055	1	-0x1.bf08b5e8e0578p6	0x1.1d55555555554p5
REG	esri:32055	2	-0x1.8a4c9f6c74fe2p6	0x1.1d55555555554p5
REG	esri:32055	3	-0x1.bf08b5e8e0578p6	0x1.6d55555555554p5
REG	esri:32055	4	-0x1.8a4c9f6c74fe2p6	0x1.6d55555555554p5
REG	esri:32056	0	-0x1.ad55555555553p6	0x1.4555555555554p5
REG	esri:32056	1	-0x1.c7b360938b01ep6	0x1.1d55555555554p5
REG	esri:32056	2	-0x1.92f74a171fa88p6	0x1.1d55555555554p5
REG	esri:32056	3	-0x1.c7b360938b01ep6	0x1.6d55555555554p5
REG	esri:32056	4	-0x1.92f74a171fa88p6	0x1.6d55555555554p5
REG	esri:32057	0	-0x1.b3p6	0x1.4555555555554p5
REG	esri:32057	1	-0x1.cd5e0b3e35acbp6	0x1.1d55555555554p5
REG	esri:32057	2	-0x1.98a1f4c1ca535p6	0x1.1d55555555554p5
REG	esri:32057	3	-0x1.cd5e0b3e35acbp6	0x1.6d55555555554p5
REG	esri:32057	4	-0x1.98a1f4c1ca535p6	0x1.6d55555555554p5
REG	esri:32058	0	-0x1.b855555555553p6	0x1.4555555555554p5
REG	esri:32058	1	-0x1.d2b360938b01ep6	0x1.1d55555555554p5
REG	esri:32058	2	-0x1.9df74a171fa88p6	0x1.1d55555555554p5
REG	esri:32058	3	-0x1.d2b360938b01ep6	0x1.6d55555555554p5
REG	esri:32058	4	-0x1.9df74a171fa88p6	0x1.6d55555555554p5
REG	esri:32059	0	-0x1.09bbbbbbbbbbcp6	0x1.2222222222221p4
REG	esri:32059	1	-0x1.0df13f90a9095p6	0x1.1222222222221p4
REG	esri:32059	2	-0x1.058637e6ce6e3p6	0x1.1222222222221p4
REG	esri:32059	3	-0x1.0df13f90a9095p6	0x1.3222222222221p4
REG	esri:32059	4	-0x1.058637e6ce6e3p6	0x1.3222222222221p4
REG	esri:32060	0	-0x1.09bbbbbbbbbbcp6	0x1.2222222222221p4
REG	esri:32060	1	-0x1.0df13f90a9095p6	0x1.1222222222221p4
REG	esri:32060	2	-0x1.058637e6ce6e3p6	0x1.1222222222221p4
REG	esri:32060	3	-0x1.0df13f90a9095p6	0x1.3222222222221p4
REG	esri:32060	4	-0x1.058637e6ce6e3p6	0x1.3222222222221p4
REG	esri:32061	0	-0x1.6955555555555p6	0x1.0d11111111112p4
REG	esri:32061	1	-0x1.7e3a11ecca027p6	0x1.7a22222222224p3
REG	esri:32061	2	-0x1.547098bde0a83p6	0x1.7a22222222224p3
REG	esri:32061	3	-0x1.7e3a11ecca027p6	0x1.5d11111111112p4
REG	esri:32061	4	-0x1.547098bde0a83p6	0x1.5d11111111112p4
REG	esri:32062	0	-0x1.6955555555555p6	0x1.dcccccccccccdp3
REG	esri:32062	1	-0x1.7e077a4bda7ebp6	0x1.3cccccccccccdp3
REG	esri:32062	2	-0x1.54a3305ed02bfp6	0x1.3cccccccccccdp3
REG	esri:32062	3	-0x1.7e077a4bda7ebp6	0x1.3e66666666666p4
REG	esri:32062	4	-0x1.54a3305ed02bfp6	0x1.3e66666666666p4
REG	esri:32064	0	-0x1.8cp6	0x0.0p0
REG	esri:32064	1	-0x1.ap6	-0x1.4p2
REG	esri:32064	2	-0x1.78p6	-0x1.4p2
REG	esri:32064	3	-0x1.ap6	0x1.4p2
REG	esri:32064	4	-0x1.78p6	0x1.4p2
REG	esri:32065	0	-0x1.74p6	0x0.0p0
REG	esri:32065	1	-0x1.88p6	-0x1.4p2
REG	esri:32065	2	-0x1.6p6	-0x1.4p2
REG	esri:32065	3	-0x1.88p6	0x1.4p2
REG	esri:32065	4	-0x1.6p6	0x1.4p2
REG	esri:32066	0	-0x1.5cp6	0x0.0p0
REG	esri:32066	1	-0x1.7p6	-0x1.4p2
REG	esri:32066	2	-0x1.48p6	-0x1.4p2
REG	esri:32066	3	-0x1.7p6	0x1.4p2
REG	esri:32066	4	-0x1.48p6	0x1.4p2
REG	esri:32067	0	-0x1.44p6	0x0.0p0
REG	esri:32067	1	-0x1.58p6	-0x1.4p2
REG	esri:32067	2	-0x1.3p6	-0x1.4p2
REG	esri:32067	3	-0x1.58p6	0x1.4p2
REG	esri:32067	4	-0x1.3p6	0x1.4p2
REG	esri:32074	0	-0x1.8cp6	0x0.0p0
REG	esri:32074	1	-0x1.ap6	-0x1.4p2
REG	esri:32074	2	-0x1.78p6	-0x1.4p2
REG	esri:32074	3	-0x1.ap6	0x1.4p2
REG	esri:32074	4	-0x1.78p6	0x1.4p2
REG	esri:32075	0	-0x1.74p6	0x0.0p0
REG	esri:32075	1	-0x1.88p6	-0x1.4p2
REG	esri:32075	2	-0x1.6p6	-0x1.4p2
REG	esri:32075	3	-0x1.88p6	0x1.4p2
REG	esri:32075	4	-0x1.6p6	0x1.4p2
REG	esri:32076	0	-0x1.5cp6	0x0.0p0
REG	esri:32076	1	-0x1.7p6	-0x1.4p2
REG	esri:32076	2	-0x1.48p6	-0x1.4p2
REG	esri:32076	3	-0x1.7p6	0x1.4p2
REG	esri:32076	4	-0x1.48p6	0x1.4p2
REG	esri:32077	0	-0x1.44p6	0x0.0p0
REG	esri:32077	1	-0x1.58p6	-0x1.4p2
REG	esri:32077	2	-0x1.3p6	-0x1.4p2
REG	esri:32077	3	-0x1.58p6	0x1.4p2
REG	esri:32077	4	-0x1.3p6	0x1.4p2
REG	esri:32081	0	-0x1.a8p5	0x0.0p0
REG	esri:32081	1	-0x1.dp5	-0x1.4p2
REG	esri:32081	2	-0x1.8p5	-0x1.4p2
REG	esri:32081	3	-0x1.dp5	0x1.4p2
REG	esri:32081	4	-0x1.8p5	0x1.4p2
REG	esri:32082	0	-0x1.cp5	0x0.0p0
REG	esri:32082	1	-0x1.e8p5	-0x1.4p2
REG	esri:32082	2	-0x1.98p5	-0x1.4p2
REG	esri:32082	3	-0x1.e8p5	0x1.4p2
REG	esri:32082	4	-0x1.98p5	0x1.4p2
REG	esri:32083	0	-0x1.d4p5	0x0.0p0
REG	esri:32083	1	-0x1.fcp5	-0x1.4p2
REG	esri:32083	2	-0x1.acp5	-0x1.4p2
REG	esri:32083	3	-0x1.fcp5	0x1.4p2
REG	esri:32083	4	-0x1.acp5	0x1.4p2
REG	esri:32084	0	-0x1.ecp5	0x0.0p0
REG	esri:32084	1	-0x1.0ap6	-0x1.4p2
REG	esri:32084	2	-0x1.c4p5	-0x1.4p2
REG	esri:32084	3	-0x1.0ap6	0x1.4p2
REG	esri:32084	4	-0x1.c4p5	0x1.4p2
REG	esri:32085	0	-0x1.02p6	0x0.0p0
REG	esri:32085	1	-0x1.16p6	-0x1.4p2
REG	esri:32085	2	-0x1.dcp5	-0x1.4p2
REG	esri:32085	3	-0x1.16p6	0x1.4p2
REG	esri:32085	4	-0x1.dcp5	0x1.4p2
REG	esri:32086	0	-0x1.0ep6	0x0.0p0
REG	esri:32086	1	-0x1.22p6	-0x1.4p2
REG	esri:32086	2	-0x1.f4p5	-0x1.4p2
REG	esri:32086	3	-0x1.22p6	0x1.4p2
REG	esri:32086	4	-0x1.f4p5	0x1.4p2
REG	esri:32098	0	-0x1.12p6	0x1.ap5
REG	esri:32098	1	-0x1.7374c68e6ad1ap6	0x1.28p5
REG	esri:32098	2	-0x1.611672e32a5ccp5	0x1.28p5
REG	esri:32098	3	-0x1.7374c68e6ad1ap6	0x1.0cp6
REG	esri:32098	4	-0x1.611672e32a5ccp5	0x1.0cp6
REG	esri:32100	0	-0x1.b6p6	0x1.75p5
REG	esri:32100	1	-0x1.d1aa6ccf54f8ap6	0x1.4fp5
REG	esri:32100	2	-0x1.9a559330ab076p6	0x1.4fp5
REG	esri:32100	3	-0x1.d1aa6ccf54f8ap6	0x1.9bp5
REG	esri:32100	4	-0x1.9a559330ab076p6	0x1.9bp5
REG	esri:32104	0	-0x1.9p6	0x1.4b55555555556p5
REG	esri:32104	1	-0x1.a0e40642823c4p6	0x1.3200000000002p5
REG	esri:32104	2	-0x1.7f1bf9bd7dc3cp6	0x1.3200000000002p5
REG	esri:32104	3	-0x1.a0e40642823c4p6	0x1.64aaaaaaaaaaap5
REG	esri:32104	4	-0x1.7f1bf9bd7dc3cp6	0x1.64aaaaaaaaaaap5
REG	esri:32107	0	-0x1.ce55555555553p6	0x1.16p5
REG	esri:32107	1	-0x1.e6acb863f64b1p6	0x1.dcp4
REG	esri:32107	2	-0x1.b5fdf246b45f5p6	0x1.dcp4
REG	esri:32107	3	-0x1.e6acb863f64b1p6	0x1.3ep5
REG	esri:32107	4	-0x1.b5fdf246b45f5p6	0x1.3ep5
REG	esri:32108	0	-0x1.d2aaaaaaaaaadp6	0x1.16p5
REG	esri:32108	1	-0x1.eb020db94ba0bp6	0x1.dcp4
REG	esri:32108	2	-0x1.ba53479c09b4fp6	0x1.dcp4
REG	esri:32108	3	-0x1.eb020db94ba0bp6	0x1.3ep5
REG	esri:32108	4	-0x1.ba53479c09b4fp6	0x1.3ep5
REG	esri:32109	0	-0x1.da55555555553p6	0x1.16p5
REG	esri:32109	1	-0x1.f2acb863f64b1p6	0x1.dcp4
REG	esri:32109	2	-0x1.c1fdf246b45f5p6	0x1.dcp4
REG	esri:32109	3	-0x1.f2acb863f64b1p6	0x1.3ep5
REG	esri:32109	4	-0x1.c1fdf246b45f5p6	0x1.3ep5
REG	esri:32110	0	-0x1.1eaaaaaaaaaabp6	0x1.54p5
REG	esri:32110	1	-0x1.39cb22ddba63cp6	0x1.2cp5
REG	esri:32110	2	-0x1.038a32779af1ap6	0x1.2cp5
REG	esri:32110	3	-0x1.39cb22ddba63cp6	0x1.7cp5
REG	esri:32110	4	-0x1.038a32779af1ap6	0x1.7cp5
REG	esri:32111	0	-0x1.2ap6	0x1.36aaaaaaaaaacp5
REG	esri:32111	1	-0x1.43acc11676167p6	0x1.0eaaaaaaaaaacp5
REG	esri:32111	2	-0x1.10533ee989e99p6	0x1.0eaaaaaaaaaacp5
REG	esri:32111	3	-0x1.43acc11676167p6	0x1.5eaaaaaaaaaacp5
REG	esri:32111	4	-0x1.10533ee989e99p6	0x1.5eaaaaaaaaaacp5
REG	esri:32112	0	-0x1.a155555555553p6	0x1.fp4
REG	esri:32112	1	-0x1.b8aa7f0f4a8eap6	0x1.ap4
REG	esri:32112	2	-0x1.8a002b9b601bcp6	0x1.ap4
REG	esri:32112	3	-0x1.b8aa7f0f4a8eap6	0x1.2p5
REG	esri:32112	4	-0x1.8a002b9b601bcp6	0x1.2p5
REG	esri:32113	0	-0x1.a9p6	0x1.fp4
REG	esri:32113	1	-0x1.c05529b9f5397p6	0x1.ap4
REG	esri:32113	2	-0x1.91aad6460ac69p6	0x1.ap4
REG	esri:32113	3	-0x1.c05529b9f5397p6	0x1.2p5
REG	esri:32113	4	-0x1.91aad6460ac69p6	0x1.2p5
REG	esri:32114	0	-0x1.af55555555553p6	0x1.fp4
REG	esri:32114	1	-0x1.c6aa7f0f4a8eap6	0x1.ap4
REG	esri:32114	2	-0x1.98002b9b601bcp6	0x1.ap4
REG	esri:32114	3	-0x1.c6aa7f0f4a8eap6	0x1.2p5
REG	esri:32114	4	-0x1.98002b9b601bcp6	0x1.2p5
REG	esri:32115	0	-0x1.2ap6	0x1.36aaaaaaaaaacp5
REG	esri:32115	1	-0x1.43acc11676167p6	0x1.0eaaaaaaaaaacp5
REG	esri:32115	2	-0x1.10533ee989e99p6	0x1.0eaaaaaaaaaacp5
REG	esri:32115	3	-0x1.43acc11676167p6	0x1.5eaaaaaaaaaacp5
REG	esri:32115	4	-0x1.10533ee989e99p6	0x1.5eaaaaaaaaaacp5
REG	esri:32116	0	-0x1.3255555555555p6	0x1.4p5
REG	esri:32116	1	-0x1.4c7104c68e2d2p6	0x1.18p5
REG	esri:32116	2	-0x1.1839a5e41c7d8p6	0x1.18p5
REG	esri:32116	3	-0x1.4c7104c68e2d2p6	0x1.68p5
REG	esri:32116	4	-0x1.1839a5e41c7d8p6	0x1.68p5
REG	esri:32117	0	-0x1.3a55555555555p6	0x1.4p5
REG	esri:32117	1	-0x1.547104c68e2d2p6	0x1.18p5
REG	esri:32117	2	-0x1.2039a5e41c7d8p6	0x1.18p5
REG	esri:32117	3	-0x1.547104c68e2d2p6	0x1.68p5
REG	esri:32117	4	-0x1.2039a5e41c7d8p6	0x1.68p5
REG	esri:32118	0	-0x1.28p6	0x1.44cccccccccccp5
REG	esri:32118	1	-0x1.2d44a959c4a13p6	0x1.3ccccccccccccp5
REG	esri:32118	2	-0x1.22bb56a63b5edp6	0x1.3ccccccccccccp5
REG	esri:32118	3	-0x1.2d44a959c4a13p6	0x1.4ccccccccccccp5
REG	esri:32118	4	-0x1.22bb56a63b5edp6	0x1.4ccccccccccccp5
REG	esri:32119	0	-0x1.3cp6	0x1.17aaaaaaaaaaap5
REG	esri:32119	1	-0x1.47cb7933f48a9p6	0x1.0455555555556p5
REG	esri:32119	2	-0x1.303486cc0b757p6	0x1.0455555555556p5
REG	esri:32119	3	-0x1.47cb7933f48a9p6	0x1.2affffffffffep5
REG	esri:32119	4	-0x1.303486cc0b757p6	0x1.2affffffffffep5
REG	esri:32120	0	-0x1.92p6	0x1.7eeeeeeeeeeeep5
REG	esri:32120	1	-0x1.9c55c3f143a7p6	0x1.7111111111111p5
REG	esri:32120	2	-0x1.87aa3c0ebc59p6	0x1.7111111111111p5
REG	esri:32120	3	-0x1.9c55c3f143a7p6	0x1.8cccccccccccbp5
REG	esri:32120	4	-0x1.87aa3c0ebc59p6	0x1.8cccccccccccbp5
REG	esri:32121	0	-0x1.92p6	0x1.7499999999998p5
REG	esri:32121	1	-0x1.9c9237ec29bb1p6	0x1.661111111110fp5
REG	esri:32121	2	-0x1.876dc813d644fp6	0x1.661111111110fp5
REG	esri:32121	3	-0x1.9c9237ec29bb1p6	0x1.8322222222221p5
REG	esri:32121	4	-0x1.876dc813d644fp6	0x1.8322222222221p5
REG	esri:32122	0	-0x1.4ap6	0x1.4577777777777p5
REG	esri:32122	1	-0x1.54b9b443558bbp6	0x1.3533333333331p5
REG	esri:32122	2	-0x1.3f464bbcaa745p6	0x1.3533333333331p5
REG	esri:32122	3	-0x1.54b9b443558bbp6	0x1.55bbbbbbbbbbdp5
REG	esri:32122	4	-0x1.3f464bbcaa745p6	0x1.55bbbbbbbbbbdp5
REG	esri:32123	0	-0x1.4ap6	0x1.3822222222222p5
REG	esri:32123	1	-0x1.5477d61b148dfp6	0x1.27ddddddddddep5
REG	esri:32123	2	-0x1.3f8829e4eb721p6	0x1.27ddddddddddep5
REG	esri:32123	3	-0x1.5477d61b148dfp6	0x1.4866666666666p5
REG	esri:32123	4	-0x1.3f8829e4eb721p6	0x1.4866666666666p5
REG	esri:32124	0	-0x1.88p6	0x1.1f11111111112p5
REG	esri:32124	1	-0x1.90b8d4acb5309p6	0x1.10eeeeeeeeeefp5
REG	esri:32124	2	-0x1.7f472b534acf7p6	0x1.10eeeeeeeeeefp5
REG	esri:32124	3	-0x1.90b8d4acb5309p6	0x1.2d33333333335p5
REG	esri:32124	4	-0x1.7f472b534acf7p6	0x1.2d33333333335p5
REG	esri:32125	0	-0x1.88p6	0x1.1244444444444p5
REG	esri:32125	1	-0x1.9132b355fc5d1p6	0x1.0311111111113p5
REG	esri:32125	2	-0x1.7ecd4caa03a2fp6	0x1.0311111111113p5
REG	esri:32125	3	-0x1.9132b355fc5d1p6	0x1.2177777777775p5
REG	esri:32125	4	-0x1.7ecd4caa03a2fp6	0x1.2177777777775p5
REG	esri:32126	0	-0x1.e2p6	0x1.66aaaaaaaaaaap5
REG	esri:32126	1	-0x1.ef293dbbe364p6	0x1.53ffffffffffep5
REG	esri:32126	2	-0x1.d4d6c2441c9cp6	0x1.53ffffffffffep5
